userID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
102953813@N07,155,24,1372746516,1372747121,3,18,605
102953813@N07,155,12,1372747121,1372747391,2,18,270
102953813@N07,155,23,1372748323,1372748610,2,18,287
102953813@N07,155,16,1372748610,1372748828,2,18,218
102953813@N07,155,10,1372748828,1372748978,5,18,150
102953813@N07,155,18,1372753455,1372753685,3,18,230
102953813@N07,155,7,1372753685,1372753805,4,18,120
102953813@N07,155,11,1372754356,1372754596,2,18,240
102953813@N07,155,16,1372754637,1372754781,3,18,144
102953813@N07,155,19,1372754781,1372755120,4,18,339
102953813@N07,155,14,1372755120,1372755401,5,18,281
102953813@N07,155,8,1372755401,1372755521,2,18,120
102953813@N07,155,14,1372755553,1372755868,2,18,315
102953813@N07,155,2,1372755868,1372755868,2,18,0
102953813@N07,155,25,1372755868,1372756084,2,18,216
102953813@N07,155,13,1372756084,1372756384,3,18,300
102953813@N07,155,24,1372756834,1372758334,6,18,1500
102953813@N07,156,17,1372919678,1372920098,2,6,420
102953813@N07,156,16,1372922248,1372922668,5,6,420
102953813@N07,156,1,1372926530,1372926590,2,6,60
102953813@N07,156,6,1372930280,1372930400,2,6,120
102953813@N07,156,19,1372931350,1372931890,2,6,540
102953813@N07,156,16,1372937330,1372937750,1,6,420
102953813@N07,157,12,1374936915,1374937185,1,1,270
102953813@N07,158,11,1378031892,1378032132,3,3,240
102953813@N07,158,7,1378036463,1378036583,2,3,120
102953813@N07,158,14,1378037841,1378038201,3,3,360
102953813@N07,159,12,1379067449,1379067719,2,1,270
102953813@N07,160,7,1379214756,1379214876,1,1,120
102953813@N07,161,12,1379916360,1379916630,3,5,270
102953813@N07,161,23,1379917929,1379918304,2,5,375
102953813@N07,161,16,1379918304,1379918724,2,5,420
102953813@N07,161,14,1379919006,1379919366,3,5,360
102953813@N07,161,6,1379921645,1379921765,1,5,120
10299767@N08,162,16,1224405355,1224405775,2,1,420
10299767@N08,163,6,1400194233,1400194353,1,1,120
10302113@N02,164,12,1258075597,1258075867,4,1,270
10302113@N02,165,16,1258108541,1258108961,3,1,420
10304915@N00,166,16,1229660224,1229660644,1,1,420
10304915@N00,167,17,1426817064,1426817484,1,1,420
103109013@N07,168,11,1395034558,1395034798,2,2,240
103109013@N07,168,7,1395034893,1395035013,1,2,120
103297030@N03,169,2,1367078662,1367078722,2,18,60
103297030@N03,169,8,1367078833,1367078953,2,18,120
103297030@N03,169,20,1367079020,1367079030,2,18,10
103297030@N03,169,6,1367079030,1367079150,3,18,120
103297030@N03,169,14,1367079516,1367079556,2,18,40
103297030@N03,169,19,1367079556,1367079849,4,18,293
103297030@N03,169,16,1367079849,1367080038,2,18,189
103297030@N03,169,3,1367080038,1367080128,2,18,90
103297030@N03,169,7,1367081985,1367081995,2,18,10
103297030@N03,169,11,1367081995,1367082095,2,18,100
103297030@N03,169,16,1367082095,1367082515,2,18,420
103297030@N03,169,12,1367082857,1367083127,2,18,270
103297030@N03,169,23,1367083887,1367085087,5,18,1200
103297030@N03,169,8,1367085774,1367085894,2,18,120
103297030@N03,169,14,1367086252,1367086612,3,18,360
103297030@N03,169,25,1367091470,1367091731,2,18,261
103297030@N03,169,15,1367091731,1367091940,2,18,209
103297030@N03,169,21,1367091940,1367092840,1,18,900
103297030@N03,170,18,1388283591,1388284131,3,6,540
103297030@N03,170,11,1388284456,1388284696,2,6,240
103297030@N03,170,6,1388285612,1388285693,2,6,81
103297030@N03,170,14,1388285693,1388285989,4,6,296
103297030@N03,170,9,1388285989,1388286109,2,6,120
103297030@N03,170,12,1388287367,1388287637,1,6,270
103400918@N03,171,16,1375580678,1375581098,3,2,420
103400918@N03,171,5,1375602437,1375602557,1,2,120
103479379@N08,172,24,1360961168,1360962668,1,1,1500
10352809@N08,173,16,1329803130,1329803550,6,2,420
10352809@N08,173,6,1329819067,1329819187,6,2,120
103708587@N06,174,7,1388390850,1388390970,1,1,120
10414404@N08,175,24,1374123599,1374125099,1,1,1500
10414404@N08,176,10,1374230866,1374231016,1,1,150
10420619@N06,177,16,1355644640,1355645060,14,1,420
10420619@N06,178,16,1365913177,1365913597,1,1,420
10420619@N06,179,24,1390716367,1390717867,7,1,1500
10420619@N06,180,24,1394342964,1394344464,1,1,1500
10420619@N06,181,24,1396759040,1396760540,12,1,1500
10420619@N06,182,17,1430052934,1430053354,1,1,420
10450800@N03,183,1,1306054457,1306054517,1,1,60
10450800@N03,184,7,1321148666,1321148786,2,2,120
10450800@N03,184,10,1321151408,1321151558,1,2,150
10450800@N03,185,22,1323570576,1323571596,3,2,1020
10450800@N03,185,13,1323590206,1323590506,2,2,300
10450800@N03,186,11,1332651053,1332651293,3,2,240
10450800@N03,186,15,1332655279,1332655639,1,2,360
10450800@N03,187,19,1350180452,1350180992,3,4,540
10450800@N03,187,11,1350190739,1350190912,2,4,173
10450800@N03,187,19,1350190912,1350190914,2,4,2
10450800@N03,187,14,1350190914,1350191274,3,4,360
10450800@N03,188,7,1359878677,1359878797,2,4,120
10450800@N03,188,11,1359878861,1359879101,2,4,240
10450800@N03,188,14,1359882264,1359882624,3,4,360
10450800@N03,188,15,1359885797,1359886157,1,4,360
10450800@N03,189,12,1370142982,1370143252,2,7,270
10450800@N03,189,14,1370158512,1370158834,2,7,322
10450800@N03,189,6,1370158834,1370158954,3,7,120
10450800@N03,189,15,1370165861,1370166221,2,7,360
10450800@N03,189,24,1370166639,1370168139,2,7,1500
10450800@N03,189,16,1370169190,1370169610,7,7,420
10450800@N03,189,19,1370171984,1370172524,1,7,540
10450800@N03,190,14,1371970890,1371971250,2,3,360
10450800@N03,190,7,1371974963,1371975083,5,3,120
10450800@N03,190,23,1371990330,1371991530,2,3,1200
10450800@N03,191,7,1381038406,1381038526,2,1,120
10450800@N03,192,25,1389498943,1389501043,3,2,2100
10450800@N03,192,7,1389502488,1389502608,1,2,120
10450800@N03,193,24,1394949711,1394951211,2,3,1500
10450800@N03,193,22,1394957896,1394958916,2,3,1020
10450800@N03,193,14,1394964377,1394964737,1,3,360
10450800@N03,194,25,1395984701,1395986801,2,4,2100
10450800@N03,194,3,1395990143,1395990233,3,4,90
10450800@N03,194,7,1395993541,1395993578,2,4,37
10450800@N03,194,18,1395993578,1395994118,1,4,540
10450800@N03,195,19,1400399426,1400399966,2,1,540
10450800@N03,196,6,1408855512,1408855632,1,1,120
10450800@N03,197,22,1411964152,1411965172,2,4,1020
10450800@N03,197,18,1411968618,1411969158,2,4,540
10450800@N03,197,15,1411971698,1411972058,2,4,360
10450800@N03,197,6,1411972356,1411972476,1,4,120
10450800@N03,198,24,1447558443,1447558963,3,7,520
10450800@N03,198,8,1447558963,1447559083,2,7,120
10450800@N03,198,19,1447560404,1447560944,2,7,540
10450800@N03,198,10,1447565913,1447566063,2,7,150
10450800@N03,198,19,1447566357,1447566897,4,7,540
10450800@N03,198,15,1447570975,1447571335,2,7,360
10450800@N03,198,13,1447573684,1447573984,3,7,300
10450800@N03,199,13,1458449279,1458449579,2,4,300
10450800@N03,199,9,1458451283,1458451403,2,4,120
10450800@N03,199,15,1458455573,1458455933,2,4,360
10450800@N03,199,19,1458456739,1458457279,1,4,540
104708298@N06,200,1,1458881250,1458881310,2,1,60
104785013@N07,201,5,1452969750,1452969870,1,1,120
104785013@N07,202,13,1453017643,1453017943,14,3,300
104785013@N07,202,19,1453029456,1453029950,2,3,494
104785013@N07,202,14,1453029950,1453030310,1,3,360
104785013@N07,203,20,1453157161,1453157761,2,2,600
104785013@N07,203,18,1453159208,1453159748,1,2,540
10485586@N05,204,17,1435974946,1435975366,2,1,420
10495641@N00,205,17,1368781421,1368781841,1,1,420
10504927@N08,206,3,1372192721,1372192811,2,2,90
10504927@N08,206,7,1372202258,1372202378,1,2,120
10544660@N05,207,18,1299548029,1299548569,1,1,540
10572043@N03,208,23,1299243698,1299244898,1,1,1200
10572043@N03,209,17,1307762312,1307762732,1,1,420
105745254@N04,210,12,1350777503,1350777773,1,1,270
105745254@N04,211,25,1360389952,1360392052,1,1,2100
105745254@N04,212,12,1390023522,1390023792,1,1,270
105745254@N04,213,24,1407569193,1407570693,1,1,1500
105745254@N04,214,14,1457675710,1457676070,1,1,360
105745254@N04,215,12,1459517475,1459517745,2,1,270
10581108@N00,216,4,1296869333,1296869423,2,3,90
10581108@N00,216,10,1296873462,1296873612,2,3,150
10581108@N00,216,23,1296874967,1296876167,1,3,1200
10581770@N02,217,17,1303635442,1303635862,1,1,420
105959704@N07,218,12,1401892718,1401892988,2,1,270
105959704@N07,219,12,1461333255,1461333525,1,1,270
105959704@N07,220,12,1467491967,1467492237,1,1,270
106187463@N02,221,16,1340778922,1340779342,2,2,420
106187463@N02,221,8,1340788231,1340788351,1,2,120
106187463@N02,222,13,1381570175,1381570475,1,1,300
106228936@N07,223,16,1273367934,1273368354,3,3,420
106228936@N07,223,17,1273372397,1273372417,3,3,20
106228936@N07,223,12,1273372417,1273372687,8,3,270
106228936@N07,224,18,1304817803,1304817820,2,2,17
106228936@N07,224,7,1304817820,1304817940,1,2,120
106228936@N07,225,18,1306024424,1306024484,7,2,60
106228936@N07,225,7,1306024484,1306024604,2,2,120
106228936@N07,226,25,1306894791,1306896891,4,1,2100
106228936@N07,227,18,1308973611,1308974151,3,1,540
106228936@N07,228,7,1311815415,1311815535,2,2,120
106228936@N07,228,25,1311824796,1311826896,1,2,2100
106228936@N07,229,25,1314953798,1314955898,10,1,2100
106228936@N07,230,18,1315124695,1315125235,4,1,540
106228936@N07,231,12,1316214612,1316214882,1,1,270
10632018@N00,232,12,1275114361,1275114631,3,1,270
106331106@N07,233,14,1440020538,1440020898,1,1,360
10635134@N00,234,25,1187942857,1187944957,4,1,2100
10635276@N00,235,14,1443947191,1443947551,1,1,360
10651907@N02,236,12,1191484612,1191484882,2,1,270
106602685@N05,237,24,1451123052,1451124552,2,9,1500
106602685@N05,237,23,1451125234,1451125387,9,9,153
106602685@N05,237,16,1451125387,1451125709,6,9,322
106602685@N05,237,11,1451125709,1451125949,3,9,240
106602685@N05,237,25,1451130811,1451131196,2,9,385
106602685@N05,237,8,1451131196,1451131316,2,9,120
106602685@N05,237,6,1451131439,1451131559,3,9,120
106602685@N05,237,14,1451131773,1451132133,2,9,360
106602685@N05,237,24,1451133777,1451135277,3,9,1500
106809490@N03,238,16,1261103689,1261104109,2,4,420
106809490@N03,238,7,1261106728,1261106848,2,4,120
106809490@N03,238,19,1261107859,1261108399,2,4,540
106809490@N03,238,12,1261108593,1261108863,2,4,270
10681948@N00,239,7,1295907579,1295907699,1,1,120
10691751@N02,240,3,1217121857,1217121947,3,8,90
10691751@N02,240,19,1217124515,1217125055,2,8,540
10691751@N02,240,18,1217127741,1217127777,2,8,36
10691751@N02,240,5,1217127777,1217127897,2,8,120
10691751@N02,240,18,1217127924,1217128464,2,8,540
10691751@N02,240,1,1217131488,1217131548,4,8,60
10691751@N02,240,3,1217133384,1217133474,3,8,90
10691751@N02,240,18,1217133949,1217134489,2,8,540
106954173@N04,241,18,1431250711,1431251251,2,1,540
107234368@N03,242,15,1350965620,1350965980,1,1,360
107470608@N03,243,7,1227572244,1227572364,1,1,120
107470608@N03,244,13,1227760754,1227761054,2,1,300
107470608@N03,245,17,1273401412,1273401832,2,2,420
107470608@N03,245,12,1273406479,1273406749,1,2,270
107470608@N03,246,15,1290570524,1290570884,2,10,360
107470608@N03,246,11,1290576373,1290576613,2,10,240
107470608@N03,246,7,1290579417,1290579537,2,10,120
107470608@N03,246,18,1290581548,1290582088,2,10,540
107470608@N03,246,7,1290583744,1290583864,2,10,120
107470608@N03,246,11,1290587209,1290587449,3,10,240
107470608@N03,246,10,1290591490,1290591640,6,10,150
107470608@N03,246,16,1290594701,1290594741,6,10,40
107470608@N03,246,7,1290594741,1290594861,2,10,120
107470608@N03,246,12,1290600755,1290601025,1,10,270
107470608@N03,247,25,1319274341,1319276054,2,4,1713
107470608@N03,247,18,1319276054,1319276594,2,4,540
107470608@N03,247,25,1319277579,1319279292,2,4,1713
107470608@N03,247,15,1319279292,1319279652,1,4,360
107470608@N03,248,18,1319351447,1319351987,2,1,540
107701933@N04,249,17,1377298643,1377299063,3,1,420
107987296@N07,250,12,1400889479,1400889749,2,2,270
107987296@N07,250,16,1400916786,1400917206,1,2,420
108081344@N07,251,16,1458852123,1458852543,1,1,420
108118224@N04,252,16,1408791481,1408791901,3,3,420
108118224@N04,252,12,1408792773,1408793043,4,3,270
108118224@N04,252,22,1408794900,1408795920,1,3,1020
10843604@N02,253,10,1297159751,1297159901,1,1,150
10843892@N00,254,14,1286682174,1286682534,1,1,360
10858077@N00,255,20,1209962334,1209962934,3,5,600
10858077@N00,255,16,1209965316,1209965736,4,5,420
10858077@N00,255,10,1209966514,1209966664,2,5,150
10858077@N00,255,19,1209967947,1209968487,2,5,540
10858077@N00,255,4,1209969212,1209969302,1,5,90
10858077@N00,256,16,1246172179,1246172599,2,2,420
10858077@N00,256,6,1246172958,1246173078,1,2,120
10858077@N00,257,13,1328359412,1328359712,1,1,300
10858077@N00,258,25,1379743026,1379745126,1,1,2100
10858077@N00,259,24,1380359806,1380361306,1,1,1500
10858077@N00,260,3,1424478246,1424478336,2,1,90
108599313@N07,261,6,1393383197,1393383317,2,2,120
108599313@N07,261,7,1393388925,1393389045,1,2,120
108599313@N07,262,7,1394674635,1394674755,1,1,120
108599313@N07,263,13,1394754798,1394755098,4,1,300
10869410@N07,264,16,1368494752,1368495172,2,1,420
109004625@N06,265,23,1390470631,1390471831,1,1,1200
10910455@N04,266,11,1307520199,1307520439,1,1,240
10925918@N03,267,17,1243312789,1243313209,2,5,420
10925918@N03,267,12,1243328402,1243328672,2,5,270
10925918@N03,267,7,1243333456,1243333576,2,5,120
10925918@N03,267,23,1243336599,1243337799,2,5,1200
10925918@N03,267,16,1243353463,1243353883,1,5,420
10925918@N03,268,25,1243393932,1243396032,2,4,2100
10925918@N03,268,17,1243421897,1243422180,2,4,283
10925918@N03,268,13,1243422180,1243422480,2,4,300
10925918@N03,268,24,1243423362,1243424862,1,4,1500
10947824@N07,269,14,1379482210,1379482218,2,2,8
10947824@N07,269,15,1379482218,1379482578,1,2,360
109478840@N03,270,25,1437569636,1437571736,1,1,2100
109570752@N02,271,16,1386205328,1386205748,1,1,420
10967865@N04,272,4,1334473638,1334473728,4,3,90
10967865@N04,272,13,1334479730,1334480030,3,3,300
10967865@N04,272,12,1334487541,1334487811,1,3,270
10967865@N04,273,14,1344146536,1344146896,4,1,360
10967865@N04,274,12,1347585245,1347585515,1,1,270
10967865@N04,275,3,1436148212,1436148302,2,3,90
10967865@N04,275,25,1436159000,1436161100,2,3,2100
10967865@N04,275,3,1436177979,1436178069,1,3,90
10969685@N00,276,5,1296453915,1296454035,2,2,120
10969685@N00,276,10,1296467599,1296467749,1,2,150
10981483@N07,277,11,1294357917,1294358157,1,1,240
10982860@N00,278,15,1320184617,1320184977,1,1,360
10990739@N05,279,12,1258862869,1258863139,2,2,270
10990739@N05,279,18,1258872281,1258872821,2,2,540
11013574@N07,280,16,1349521348,1349521768,1,1,420
11013574@N07,281,7,1349572488,1349572608,1,1,120
11013574@N07,282,11,1364022776,1364023016,1,1,240
110286494@N07,283,8,1396806988,1396807108,3,3,120
110286494@N07,283,7,1396807757,1396807877,2,3,120
110286494@N07,283,16,1396809339,1396809759,5,3,420
11033661@N08,284,12,1349600772,1349601017,2,3,245
11033661@N08,284,19,1349601017,1349601302,2,3,285
11033661@N08,284,14,1349601302,1349601662,2,3,360
11033661@N08,285,12,1362884234,1362884504,1,1,270
11033661@N08,286,19,1401435547,1401436087,1,1,540
11033661@N08,287,18,1411859418,1411859958,1,1,540
11033661@N08,288,18,1412065384,1412065924,1,1,540
11033661@N08,289,17,1454830776,1454831196,1,1,420
11055104@N07,290,19,1244271477,1244272017,2,2,540
11055104@N07,290,12,1244276776,1244277046,1,2,270
110565084@N04,291,7,1386074992,1386075112,1,1,120
110565084@N04,292,18,1391483499,1391484039,4,2,540
110565084@N04,292,11,1391498223,1391498463,1,2,240
11071376@N07,293,24,1245722525,1245724025,9,4,1500
11071376@N07,293,19,1245730447,1245730987,3,4,540
11071376@N07,293,1,1245732463,1245732523,3,4,60
11071376@N07,293,12,1245752592,1245752862,10,4,270
110888119@N08,294,16,1387539606,1387540026,1,1,420
110888119@N08,295,14,1390726753,1390727113,1,1,360
111373490@N03,296,16,1400677969,1400678389,1,1,420
111552892@N02,297,17,1402592935,1402593355,1,1,420
111750816@N06,298,17,1447751144,1447751564,1,1,420
111750816@N06,299,6,1451447725,1451447845,1,1,120
111750816@N06,300,6,1460705427,1460705547,1,1,120
111750816@N06,301,19,1464068662,1464069202,1,1,540
111750816@N06,302,6,1465283642,1465283762,1,1,120
111750816@N06,303,25,1471588678,1471590778,1,1,2100
11203254@N03,304,23,1271223015,1271224215,1,1,1200
112036688@N06,305,14,1388424468,1388424828,1,1,360
112167218@N08,306,24,1419906315,1419907815,6,15,1500
112167218@N08,306,18,1419914671,1419914775,2,15,104
112167218@N08,306,14,1419914775,1419915135,6,15,360
112167218@N08,306,6,1419917091,1419917197,4,15,106
112167218@N08,306,19,1419917197,1419917737,2,15,540
112167218@N08,306,16,1419918632,1419919052,6,15,420
112167218@N08,306,18,1419921138,1419921678,6,15,540
112167218@N08,306,22,1419924635,1419924768,3,15,133
112167218@N08,306,25,1419924768,1419926868,2,15,2100
112167218@N08,306,24,1419927549,1419929049,3,15,1500
112167218@N08,306,12,1419934740,1419934900,2,15,160
112167218@N08,306,6,1419934900,1419935014,5,15,114
112167218@N08,306,19,1419935014,1419935088,3,15,74
112167218@N08,306,6,1419935088,1419935208,2,15,120
112167218@N08,306,16,1419936113,1419936533,3,15,420
11258841@N04,307,10,1210001747,1210001897,1,1,150
11260538@N06,308,6,1360489229,1360489349,1,1,120
11260538@N06,309,12,1361488768,1361489038,2,8,270
11260538@N06,309,13,1361494145,1361494445,2,8,300
11260538@N06,309,12,1361496921,1361497191,3,8,270
11260538@N06,309,24,1361502004,1361503504,2,8,1500
11260538@N06,309,6,1361505169,1361505289,3,8,120
11260538@N06,309,8,1361509241,1361509361,2,8,120
11260538@N06,309,15,1361517036,1361517396,2,8,360
11260538@N06,309,13,1361528587,1361528887,1,8,300
112659844@N02,310,6,1407816006,1407816126,2,3,120
112659844@N02,310,14,1407817130,1407817490,2,3,360
112659844@N02,310,15,1407819586,1407819946,1,3,360
112659844@N02,311,14,1407886484,1407886844,2,4,360
112659844@N02,311,16,1407887404,1407887824,2,4,420
112659844@N02,311,10,1407891021,1407891171,2,4,150
112659844@N02,311,6,1407894708,1407894828,1,4,120
112659844@N02,312,24,1408087216,1408088716,1,1,1500
11277578@N00,313,20,1224913053,1224913653,1,1,600
11277772@N00,314,25,1275314400,1275316500,12,1,2100
112828108@N08,315,16,1409309870,1409310290,2,3,420
112828108@N08,315,7,1409311912,1409312032,2,3,120
112828108@N08,315,19,1409314589,1409315129,1,3,540
112828108@N08,316,25,1452045299,1452047399,1,1,2100
112920986@N06,317,11,1384757524,1384757764,1,1,240
11312146@N04,318,7,1208619260,1208619380,1,1,120
113252547@N06,319,16,1393581492,1393581912,1,1,420
11331418@N00,320,12,1352999836,1352999836,2,7,0
11331418@N00,320,24,1352999836,1353001336,2,7,1500
11331418@N00,320,6,1353003754,1353003874,3,7,120
11331418@N00,320,14,1353004812,1353005172,3,7,360
11331418@N00,320,1,1353006151,1353006211,5,7,60
11331418@N00,320,20,1353008552,1353009152,3,7,600
11331418@N00,320,14,1353009906,1353010266,4,7,360
11331418@N00,321,14,1360393890,1360394250,3,3,360
11331418@N00,321,12,1360405643,1360405913,3,3,270
11331418@N00,321,15,1360425312,1360425672,2,3,360
11331418@N00,322,17,1362423168,1362423588,1,1,420
11331418@N00,323,7,1362500341,1362500461,1,1,120
11331418@N00,324,18,1367571475,1367572015,1,1,540
11355999@N08,325,19,1206601830,1206602370,69,1,540
11374644@N06,326,24,1226125146,1226126646,3,1,1500
11374644@N06,327,24,1226189288,1226189348,3,7,60
11374644@N06,327,17,1226189348,1226189768,6,7,420
11374644@N06,327,7,1226192373,1226192493,3,7,120
11374644@N06,327,17,1226192984,1226193125,2,7,141
11374644@N06,327,7,1226193125,1226193146,2,7,21
11374644@N06,327,17,1226193146,1226193566,2,7,420
11374644@N06,327,24,1226193742,1226195242,8,7,1500
11374644@N06,328,17,1226227712,1226228132,1,1,420
11374644@N06,329,24,1226982278,1226983778,2,1,1500
11374644@N06,330,24,1228258938,1228260438,1,1,1500
11374644@N06,331,12,1383645591,1383645861,9,3,270
11374644@N06,331,17,1383646040,1383646460,2,3,420
11374644@N06,331,12,1383649051,1383649321,1,3,270
11374644@N06,332,23,1383688522,1383689026,5,9,504
11374644@N06,332,17,1383689026,1383689440,3,9,414
11374644@N06,332,23,1383689440,1383690640,23,9,1200
